region_name,division_name,school_id,school_name,allocated_lots_numbers
"Region VIII","Northern Samar",122804,"Bobon CS","6, 7, 8, 9, 11, 14"
"Region VIII","Northern Samar",122814,"Salvacion ES","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122820,"Capul I CS","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122828,"San Luis ES","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122831,"Binog ES","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122834,"Cularima Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122835,"Daganas ES","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122836,"Generoso R. Frigillana Memorial School","6, 7, 8, 9, 11, 14"
"Region VIII","Northern Samar",122840,"Macagtas ES","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122844,"Baybay ES","6, 7, 8, 9, 11, 14"
"Region VIII","Northern Samar",122845,"Catarman II CS","6, 7, 8, 9, 11, 14"
"Region VIII","Northern Samar",122846,"cervantes ES","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122857,"Catarman SPED Center","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122863,"Bangkerohan Elementary school","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122864,"Cabangahan ES","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122873,"Polangi ES","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122881,"Catubig Central elementary school","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122893,"Tongodnon ES","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122894,"Viena Maria PS","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122913,"San Vicente ES","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122922,"Cagamutan Central Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122925,"Gamay CS","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122955,"Cabadiangan ES","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122966,"P.M. Geta Memorial ES","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122983,"Oleras ES","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122985,"Rawis CS","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122988,"Tarusan PS","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",122996,"Lapinig CS","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",123022,"Lakandula Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",123023,"Las Navas I Central School","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",123046,"LAS NAVAS II CS","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",123064,"Lavezares Central Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",123076,"Urdaneta Central Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",123087,"Geratigan Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",123089,"Henaronagan ES","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",123090,"Lope De Vega Central School","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",123097,"Paguite ES","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",123107,"Magtaon ES","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",123108,"Mapanas CS","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",123115,"Bugko ES","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",123118,"Canawa PS","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",123124,"Imelda ES","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",123126,"Makiwalo Elementary School","6, 7, 8, 9, 11, 14"
"Region VIII","Northern Samar",123128,"Mondragon I Central School","6, 7, 8, 9, 11, 14"
"Region VIII","Northern Samar",123129,"Nenita Central School","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",123133,"San Isidro Primary School","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",123136,"Sta. Catalina PS","6, 7, 8, 9, 10, 11, 14"
"Region VIII","Northern Samar",123137,"Talolora PS","6, 7, 8, 9, 10, 11, 14"
